GeneID	GSM8279311	GSM8279313	GSM8279314	GSM8279315	GSM8279316
390144	0	0	0	0	0
84767	0	0	0	0	0
390148	0	0	0	0	0
10798	0	0	0	0	0
282770	0	0	0	0	0
219445	0	0	0	0	0
338674	0	0	0	0	0
219447	0	0	0	0	0
120586	0	0	0	0	0
390151	0	0	0	0	0
390152	0	0	0	0	0
81168	0	0	0	0	0
219453	0	0	0	0	0
282775	0	0	0	0	0
219464	0	0	0	0	0
390154	0	0	0	0	0
390155	0	0	0	0	0
219469	0	0	0	0	0
219473	0	0	0	0	0
390157	0	0	0	0	0
219477	0	0	0	0	0
219417	0	0	0	0	0
79482	0	0	0	0	0
219479	0	0	0	0	0
390162	0	0	0	0	0
219482	0	0	0	0	0
219484	0	0	0	0	0
219487	0	0	0	0	0
390167	0	0	0	0	0
390168	0	0	0	0	0
338675	0	0	0	0	0
219493	0	0	0	0	0
390174	0	0	0	0	0
283189	0	0	0	0	0
102465135	0	0	0	0	0
101927120	1	0	0	1	0
105369310	0	0	0	0	0
390181	0	0	0	0	0
219525	0	0	0	0	0
105369309	0	1	2	0	0
219527	0	1	0	0	0
187	2	1	2	0	1
107984364	0	1	0	0	0
85456	4989	4462	3739	4178	4630
6749	5322	4683	3908	4257	4302
5024	8	8	4	12	9
10394	0	0	0	0	0
5553	10	6	6	14	13
105369312	10	7	5	7	9
29015	10511	9101	8245	9037	9389
349667	578	468	523	534	521
8501	228	179	277	243	288
26519	723	570	496	584	584
219537	20	18	14	7	14
9246	3362	2703	2014	2152	2273
710	1	3	1	2	4
406919	0	0	0	0	0
219539	26	29	16	21	18
10978	539	406	418	486	483
25921	4021	3520	2918	3310	3327
219541	657	532	430	487	529
100528016	2001	1850	1393	1517	1626
51075	2584	2082	1981	2245	2185
280636	1780	1478	716	828	854
643376	6	6	0	1	0
1500	1769	1641	1158	1275	1390
107984331	0	0	0	0	0
219956	1	3	0	0	2
219952	0	0	0	0	0
219954	0	0	0	0	0
219957	0	0	0	0	0
219958	0	0	0	0	0
219959	0	0	0	0	0
219960	0	0	0	0	0
81341	0	0	0	0	0
219965	0	0	0	0	0
441608	0	0	0	0	0
390190	0	0	0	0	0
390191	0	0	0	0	0
105369313	3	3	4	3	9
219968	0	0	0	0	1
9404	609	520	473	511	569
80829	3466	2926	2343	2616	2594
386607	721	665	549	602	605
1270	21	28	17	20	19
10249	0	0	0	0	0
219970	0	0	0	0	0
92292	1	0	1	1	1
283194	2	1	1	0	1
100287520	0	0	1	0	1
105369315	3	7	2	2	4
374393	23	12	9	13	8
101927204	97	80	58	57	55
63901	993	871	610	702	748
23220	48	53	27	34	39
219972	1	1	0	0	0
390195	0	0	0	0	0
219981	0	0	0	0	0
219982	0	0	0	0	0
219983	0	0	0	0	0
390197	0	0	0	0	0
219986	0	0	0	0	0
390199	0	0	0	0	0
102723575	16	16	12	19	16
100188993	2	2	0	1	1
100189283	0	1	0	0	2
100189115	1	0	0	1	0
100189240	0	0	0	0	0
100189238	0	2	0	0	1
100189415	0	0	0	0	2
105369317	9	3	5	7	3
100049613	0	1	0	0	0
100009605	1	0	0	0	0
5007	3845	3225	2781	2968	3155
100422880	0	0	0	0	0
101927226	11	8	7	10	7
219988	6274	5270	4026	4490	4445
105369318	10	12	7	6	8
390201	1	0	1	0	0
81343	2	0	0	0	3
6809	2345	2081	1758	1998	1970
54948	527	415	279	331	375
2694	0	0	0	0	0
6947	2	0	0	0	0
255649	0	2	0	0	0
107987155	0	0	0	0	0
219990	0	0	0	0	0
932	0	0	0	0	0
2206	0	0	0	0	0
105369319	0	0	0	0	0
64231	0	0	0	0	0
643680	0	0	0	1	0
102465250	0	0	0	0	0
51338	0	0	0	0	0
245802	0	0	0	0	0
58475	0	0	0	0	0
84689	0	0	0	0	0
64232	0	0	0	0	0
931	0	1	0	0	0
54860	0	0	0	0	0
105369320	0	0	0	0	0
503497	0	0	0	0	0
105369321	0	0	0	0	0
283197	0	0	0	0	0
83661	0	0	0	0	0
728588	0	0	0	0	0
219995	0	0	0	0	0
341116	0	0	0	0	0
105369322	2	1	3	2	1
79080	1584	1243	1026	1207	1250
11251	65	55	39	39	39
22917	39	35	13	16	20
27339	3162	2502	2149	2324	2550
107984333	22	15	15	9	13
105369323	4	9	1	2	3
79073	1188	1031	646	792	770
54972	3152	2760	2319	2598	2773
51296	315	256	235	220	245
923	2	1	1	3	1
105369326	0	1	0	0	1
105369325	2	0	0	2	0
921	1	1	1	1	1
55048	1195	1040	795	901	969
643834	1	0	1	0	0
643847	1	0	1	0	0
5222	0	0	0	0	1
220001	195	168	131	139	149
1642	10218	8702	6131	6757	6955
26007	2521	2121	1496	1671	1749
220002	2912	2408	1618	1773	1868
51524	1063	919	653	731	744
51259	9	4	3	5	6
79869	1900	1719	1389	1570	1584
54949	964	751	676	735	777
220004	12	9	13	11	20
105369329	0	1	2	1	1
100616470	0	0	0	0	0
390205	0	0	0	0	0
9066	45	50	25	30	36
105369331	0	0	0	1	0
101927495	0	0	0	0	0
113157	950	831	1273	1470	1296
747	520	488	396	477	420
745	9	11	27	21	24
26070	0	0	0	0	0
746	2080	1613	1316	1472	1547
693196	606	475	413	438	472
2237	509	427	281	327	380
3992	10372	9327	6207	6867	7732
100302263	1	1	0	1	2
9415	2773	2498	1588	1754	2050
3995	6194	5152	4176	4521	4570
102465446	4	6	2	3	5
5866	1579	1276	1160	1179	1254
7439	172907	138631	140487	156633	158439
107984334	208	182	153	186	178
2495	248869	199480	204657	227371	230073
399900	70	48	41	61	41
100507521	14	8	2	8	7
3619	323	279	206	263	248
10648	0	0	0	0	0
4246	0	0	0	0	0
10647	0	0	0	0	0
4250	0	0	0	0	0
404552	0	0	0	0	0
80150	1	0	4	4	4
107984335	0	0	0	0	0
102723765	1	0	6	5	2
7356	0	0	2	2	1
79026	16752	16362	11387	13136	14309
1937	31262	25400	21740	23804	24961
102465447	2	2	3	4	1
64852	546	417	405	421	464
9219	2223	1850	1654	1927	1818
256364	1305	1165	804	939	981
6094	214	186	150	171	171
26229	1784	1462	1340	1385	1420
23193	17524	14767	13301	14823	15083
80789	857	729	719	757	767
79081	541	431	399	422	442
102288414	436	348	347	360	371
751071	99	93	65	94	79
692158	4	5	5	5	6
790955	326	230	208	198	219
51035	5640	4498	3941	4389	4414
221091	1133	947	985	1048	1045
100534595	3774	3296	2523	2824	2919
26580	1516	1292	1027	1136	1180
2785	51	43	37	41	45
221092	3529	3101	2365	2594	2745
283237	751	588	509	521	500
79842	105	103	57	82	95
5436	1705	1392	1066	1165	1187
10629	610	532	426	456	510
374395	925	724	572	676	687
102465448	3	3	3	5	4
79064	518	410	306	335	357
10482	1734	1576	1214	1282	1413
102465257	1	0	1	0	1
6811	1886	1620	1377	1580	1605
105369332	167	115	102	104	111
54663	1112	860	708	821	803
23642	1047	795	808	915	769
9304	12	12	13	7	5
9298	9	10	10	6	7
9299	2	4	2	1	2
9297	1	4	1	4	2
9300	4	6	3	7	7
9301	3	6	5	5	4
9302	3	4	2	5	5
9303	7	8	4	6	5
6520	52650	41339	50612	55125	53769
1128	1	0	0	1	0
105369333	1	0	0	0	0
9356	0	0	0	0	0
9376	0	0	0	0	0
283238	0	0	0	0	0
387601	2	0	0	0	1
105369334	1	0	0	0	0
387775	1	0	0	0	1
114571	0	0	0	0	0
117245	0	0	0	0	0
85329	2	2	1	0	1
5920	153	122	52	44	78
54979	7	5	3	2	2
11145	2367	1916	2046	2278	2127
105369335	0	0	0	0	0
107984336	1	0	0	1	1
25923	3105	2541	1901	2146	2230
10313	16666	14178	11454	13007	12854
65998	418	350	407	442	471
144097	516	404	436	467	514
2011	792	638	601	614	628
283248	6	8	11	8	15
79829	534	451	439	466	463
1351	2987	2324	1757	1927	1940
55611	2245	1950	1704	1826	1895
28992	535	488	407	487	455
101927673	7	13	14	7	6
23769	76	48	57	66	50
105369339	19	12	10	12	7
10963	9859	8084	7332	7972	7935
83706	1012	823	1194	1247	1304
83707	966	902	708	791	856
84304	1565	1264	1077	1163	1211
3338	273	228	174	177	231
7423	4467	3649	2918	3311	3381
2286	1442	1122	996	1077	1109
114841035	1455	1125	1009	1087	1130
26472	3975	3103	2683	2724	2872
105369340	334	253	226	256	237
5331	1611	1414	1046	1077	1217
572	831	670	532	543	558
56834	2095	1754	1236	1367	1493
50801	1	1	3	2	2
106780802	7	3	7	6	5
25858	5	2	4	4	3
2101	2777	2312	2006	2115	2209
51504	4259	3358	2688	3177	3139
25824	9740	8055	6422	7097	7169
102723878	2	1	2	0	0
283234	104	117	71	67	72
102466815	0	0	0	0	0
8986	1488	1244	977	1002	1073
100302280	0	0	0	0	1
107984366	0	0	0	0	0
105369341	0	0	0	0	0
100996455	0	0	0	1	0
55867	0	0	0	0	0
116085	0	0	0	0	0
9379	1512	1196	1329	1488	1423
107984337	50	40	40	44	43
10235	0	0	0	0	2
5837	2	1	1	3	1
7536	3355	2802	2390	2739	2759
5871	397	354	296	325	338
4221	1298	1109	857	944	1022
55561	2	2	3	2	1
10938	1679	1444	1091	1144	1190
113218486	33	33	29	29	23
105369343	0	0	0	0	1
406967	0	0	0	0	1
406970	0	0	0	0	0
23130	1549	1341	1326	1477	1432
102466192	2	0	1	0	0
102466727	0	2	0	0	1
5526	1089	932	814	897	914
170589	0	0	0	0	1
283129	1	0	0	0	1
116071	88	70	60	49	55
100528018	1192	948	794	915	845
402	1421	1091	906	1030	977
102466756	0	0	0	0	0
29907	441	366	281	354	306
29901	284	212	170	168	164
10004	5	2	2	2	3
113130	88	59	41	53	50
7542	1286	1025	826	845	970
100130348	8	4	4	6	9
738	2615	2199	1756	1863	1927
7108	289	254	197	216	264
741	351	310	252	304	301
2197	7349	5822	4969	5178	5328
740	1654	1354	1148	1252	1313
84447	2613	2313	2023	2209	2321
102465449	2	1	2	1	0
387778	0	0	1	1	0
728975	189	204	156	161	151
823	5732	4937	3469	3828	4024
440044	5	6	5	3	13
23649	146	139	85	108	116
105369344	10	10	9	9	14
10435	396	319	361	383	371
5977	1582	1197	1125	1165	1224
220359	10	9	5	5	4
283130	141	125	71	83	106
83786	798	674	525	599	574
107984338	1317	1486	811	856	1292
283131	17414	19881	9746	11280	16003
693197	4	5	1	1	4
101927789	191	171	122	144	145
105369346	1	4	3	2	5
378938	7342	8175	4090	4844	7179
109136579	6633	7484	3722	4417	6552
109136578	6	7	2	2	3
57410	3307	2953	2306	2565	2572
4054	7651	6815	4336	4963	5213
254100	24	19	23	20	25
10534	493	410	374	422	414
23625	934	803	548	590	637
254102	4456	4031	2967	3427	3529
10089	2	1	5	1	1
4296	1880	1549	1396	1410	1376
399909	2356	2133	1532	1790	1844
100616292	1	1	1	1	0
6494	760	647	604	634	675
100616284	0	0	0	2	0
5970	2496	2130	1763	2006	1980
105369347	69	51	36	48	44
10524	923	778	576	643	684
84153	964	791	679	735	769
91056	1141	1081	715	835	863
5017	1	4	1	0	0
101927828	1	1	0	1	0
254122	1881	1497	1055	1210	1262
1072	13863	11451	8538	9269	9571
80198	1192	1001	843	888	903
30008	1615	1368	1163	1247	1299
1521	3	3	1	2	4
9158	1648	1359	1048	1124	1158
11007	2552	2157	2011	2122	1986
8061	2213	1975	2940	3311	2911
83638	1277	1031	1107	1276	1189
10589	4143	3198	3311	3671	3649
105369349	4	2	4	4	4
105369350	3	2	0	0	0
254187	0	1	2	2	5
9092	2458	2054	1718	1908	2005
84285	598	452	435	483	487
8815	2607	2220	1512	1767	1798
1474	1	2	1	0	2
117144	77	75	77	69	87
89792	0	2	4	1	2
10992	7366	6416	5052	5581	6161
109616986	0	5	1	0	1
55690	2782	2641	1806	2048	2101
105369354	1	1	0	0	2
64837	2246	1876	1966	2129	2122
105369352	498	413	432	460	447
105369351	32	31	33	34	34
81876	3870	3182	2502	2707	2866
107984340	727	619	468	525	528
254263	10	11	12	12	11
10897	2576	2186	1763	1937	1859
256472	12	13	9	10	10
57124	0	2	1	0	0
9610	730	587	410	429	480
25855	1868	1567	1436	1486	1542
11041	839	766	602	654	654
102724064	8	6	6	5	6
100189285	0	0	1	0	1
3177	55	50	41	34	31
266743	4	2	2	3	2
65003	1226	888	692	761	784
246330	1032	901	676	744	811
101928069	200	152	147	146	153
10072	1783	1506	1156	1289	1365
582	778	738	547	582	587
254359	978	796	680	765	719
89	4	2	0	1	3
8722	1369	1221	914	1014	1136
55231	40	40	21	18	21
9973	701	605	468	506	533
100526737	699	582	540	595	609
10432	663	546	473	539	546
5936	1303	1104	1035	1136	1169
83759	488	425	345	387	350
6712	23	22	21	26	25
79703	296	246	174	204	225
9986	588	513	412	450	532
5091	1170	1081	673	750	855
78999	2105	1789	1513	1612	1609
100423029	0	0	0	0	0
105369355	5	9	3	4	3
254439	0	0	0	1	1
91683	2	3	1	1	2
102465518	0	0	0	0	0
29984	0	0	0	0	0
107984341	0	0	0	0	0
22992	2111	1885	1605	1721	1809
156	1604	1396	1208	1336	1403
338692	873	777	615	672	694
54961	820	732	420	489	549
100130987	107	88	77	63	77
57804	1803	1455	1241	1364	1462
23529	693	579	506	491	556
5883	631	523	417	469	515
5499	3740	3097	2450	2662	2721
374403	3	3	2	1	2
57571	7	8	6	9	11
6199	1215	987	845	853	828
57175	5799	4717	3744	4124	4087
5790	32	31	26	27	30
390212	0	1	1	2	0
57010	7	6	5	8	4
80194	563	437	349	360	370
9049	1928	1658	1187	1366	1358
102465450	1	0	1	0	1
9600	3004	2565	1851	2067	2209
10263	2705	2333	2129	2346	2296
51475	0	0	0	0	0
2950	4234	3285	3338	3558	3648
100505621	1	6	3	1	1
4723	3633	3089	2228	2491	2460
390213	1	1	0	2	0
254552	91	80	65	49	54
347853	0	0	0	0	0
91703	3	1	1	3	0
222	1	1	1	4	1
105369358	0	0	0	0	0
105379406	3	1	1	1	0
645332	153	141	99	131	126
105369360	0	0	0	0	0
112268076	1	0	0	2	1
81622	1603	1210	890	941	1009
221	6746	5866	3898	4402	4664
4728	2788	2247	1650	1715	1831
102465669	3	4	0	2	2
100616403	5	3	1	3	2
10312	4972	4265	2784	3030	3414
102465451	8	4	3	6	5
1119	1275	976	1011	1088	1136
105369362	2	0	0	5	3
51111	1182	992	802	881	946
53838	1380	1151	1297	1396	1386
105369363	3	3	2	3	3
4041	3	1	4	3	3
55291	2461	2079	1807	2083	2038
107984343	0	0	0	0	0
51083	0	0	0	0	0
9633	3	3	2	2	2
1374	2387	2015	1841	2013	1961
105369364	0	0	0	0	1
219927	999	768	725	809	790
3508	412	385	309	302	333
116512	0	0	0	0	0
116535	76	72	60	80	75
101928200	1	0	0	1	0
219931	578	509	452	494	495
100422846	0	0	2	0	0
107984344	35	21	20	20	17
338694	0	1	0	0	0
107984345	8	6	3	6	9
105369366	0	0	0	0	0
105369367	0	0	1	0	0
105369368	0	0	0	0	0
26579	3	3	2	1	4
105369370	506	413	414	469	495
102724265	1	0	1	0	0
105379407	0	0	0	0	0
101928292	0	0	0	0	0
595	4909	4221	3629	4073	4120
220064	531	396	399	403	421
9965	0	0	0	0	0
2249	0	0	0	0	0
2248	0	0	0	0	0
107984368	0	0	0	0	0
107984355	0	0	0	0	0
101928443	0	0	0	0	0
105369371	0	0	0	0	0
100009613	0	0	0	0	0
55107	1	1	0	0	0
105369372	1	0	0	0	0
101928473	0	0	0	0	0
8772	1397	1188	910	1039	1041
8500	3427	2963	2617	2967	2936
100313770	0	0	0	0	1
107984346	0	1	0	0	1
105369373	100	104	85	95	107
107984347	328	276	262	302	283
2017	16895	14806	12176	13376	13739
22941	0	0	1	3	1
100874198	0	0	0	0	0
220070	0	0	0	0	0
100500844	0	0	0	0	0
399923	0	0	0	0	0
1717	6147	5647	3297	3765	4281
55191	1275	1094	833	913	983
102466728	0	0	0	0	0
440050	0	0	0	1	1
57830	0	0	0	0	0
3846	0	0	0	0	0
387273	0	0	0	0	0
440051	0	0	0	0	0
105379409	11	8	4	7	8
55199	353	310	269	284	297
285407	68	59	52	44	49
100131539	3	3	3	1	3
245911	0	0	0	0	0
100133315	19	24	10	19	17
100129216	3	1	1	2	2
55298	678	572	516	568	571
10068	61	69	48	47	49
4926	4315	3764	2846	3202	3284
100128494	1123	987	758	888	852
100422953	1	0	0	1	1
220074	320	334	252	254	253
55004	1452	1259	1056	1131	1132
25906	165	144	103	111	121
2352	32	25	24	28	39
2348	1	3	0	1	2
2350	0	0	0	0	0
3636	3684	3231	2470	2924	2895
401	2	4	3	2	3
81570	625	472	407	434	413
112268077	0	0	0	1	0
105369376	0	0	0	0	0
101928555	2	2	1	3	1
5138	300	283	234	283	270
105369378	4	7	3	7	3
105369377	0	0	0	0	0
406931	0	0	0	0	0
105369379	2	0	0	0	2
116985	1501	1389	1241	1372	1403
100506020	44	44	38	41	43
10809	266	244	207	193	206
100616410	0	0	0	0	0
105369380	12	3	7	6	3
107984421	10	9	9	4	6
89849	87	87	68	69	84
9873	342	311	190	217	235
105369381	0	0	0	0	0
5029	0	3	2	0	1
105369382	0	0	0	0	0
5031	5	5	4	4	10
9828	426	324	294	302	326
100287837	18	13	15	18	20
84957	139	108	117	119	122
23201	853	864	561	601	605
58473	100	78	49	49	46
5870	3235	2842	2055	2289	2393
51642	232	209	135	159	163
51287	705	579	502	541	570
80227	329	245	227	231	225
374407	7	3	0	6	3
7351	616	474	408	519	483
7352	13	9	3	10	13
26005	389	351	320	359	354
51400	828	648	556	611	611
105369383	0	0	1	0	2
283208	4	5	4	6	2
101928580	0	0	0	0	0
112268078	0	0	0	0	0
283209	107	107	54	84	73
100616215	0	0	0	0	0
10008	11	2	7	5	11
387787	48	36	24	30	27
100287896	121	118	74	65	74
105369386	0	0	0	0	0
10714	233	229	183	175	186
25884	1	0	0	1	0
100616402	0	0	0	0	0
254225	259	245	204	204	232
143570	259	251	195	207	243
107984352	0	0	0	0	0
9789	1639	1372	1213	1383	1433
10825	154	128	102	110	100
341152	45	41	41	52	49
107984358	0	0	1	2	0
11309	430	343	477	511	531
105369388	27	28	32	45	49
100507050	0	0	0	0	0
408	186	156	124	132	142
442900	0	0	0	0	0
6188	15610	12296	10994	11908	12485
6079	2	0	4	1	1
114599	1	1	2	1	0
283212	0	0	0	1	0
81544	88	80	68	71	50
105369389	0	0	0	0	0
871	6178	5095	4214	4517	4619
105369391	10	9	9	9	6
4135	272	245	174	179	175
105369392	0	0	0	0	0
80168	0	0	0	0	0
105369393	0	0	0	0	0
283214	0	0	0	0	0
84649	253	183	145	171	154
100506113	6	5	4	2	5
7405	510	551	460	504	513
7481	3	2	4	7	2
112268079	3	0	1	3	1
107984359	1	0	0	0	0
100189072	0	0	0	0	0
100189224	0	0	1	0	0
105369395	0	0	0	0	0
5612	729	612	558	588	656
100506127	18	30	12	10	19
56946	176	179	175	169	158
101928813	1	0	1	0	0
2615	95	75	23	31	39
107984360	3	4	3	1	1
390226	2	0	2	0	0
105369397	1	0	0	0	0
25987	1535	1310	1124	1289	1302
101928837	16	8	13	9	4
55331	539	500	407	413	472
192134	0	0	0	0	1
105369399	0	0	0	0	0
105369400	0	0	0	0	0
726	713	648	382	463	463
4975	1	1	1	3	0
4647	1	1	7	4	2
220032	0	0	0	0	0
5058	769	660	450	494	452
646029	2	0	0	1	0
282679	72	56	44	62	51
1207	916	814	625	739	707
107984369	0	0	0	0	0
51773	1296	1096	860	1025	1062
28971	99	93	54	53	76
92105	415	367	284	317	312
100532726	561	437	412	455	462
65987	1	1	3	2	1
7069	2	2	1	1	1
4718	707	564	522	539	562
105369401	0	0	0	1	0
79053	646	491	452	524	533
100289388	33	29	27	35	27
283219	236	179	120	163	168
57558	216	211	161	199	217
9846	735	688	540	550	598
105369402	0	0	0	0	0
101928865	1	1	0	1	1
79731	283	246	224	233	232
105369403	0	1	0	0	1
101928896	0	0	0	0	0
26011	1123	1074	880	1018	1058
100126333	1	0	0	0	0
100847000	0	0	0	0	0
105369405	0	0	0	0	1
107984424	1	0	0	0	1
105369406	0	1	0	0	0
105369408	0	0	0	0	0
105369409	0	0	0	0	0
101928944	1	0	0	0	0
101928989	0	0	0	0	0
100422823	0	0	0	0	0
107984423	0	0	0	0	0
105369410	0	0	0	0	0
220382	0	0	0	0	0
105369413	0	1	3	1	1
5547	1111	937	759	838	880
220042	18	6	10	11	12
27314	185	183	88	88	98
100379250	0	0	0	0	0
100506233	89	71	69	85	79
51585	813	672	490	607	615
100506282	65	46	35	39	44
106736475	15	17	8	13	14
338699	309	286	262	290	311
60492	1490	1251	1001	1087	1104
105369420	0	0	0	0	0
1740	47	37	21	19	22
107984425	0	0	0	0	0
101929043	0	0	0	0	0
105369416	0	0	0	0	0
55863	874	712	587	600	674
84233	563	445	372	411	423
58487	644	605	398	444	453
220388	53	43	28	46	52
54843	607	534	388	443	461
220047	0	0	0	0	0
8301	2760	2306	2036	2245	2212
107984426	1	0	0	1	0
8726	261	229	140	161	161
102465452	0	0	1	0	0
51501	467	401	340	343	364
105369421	0	1	0	0	1
60494	2	2	1	1	0
10873	97	75	48	58	63
107984427	3	5	3	3	3
102724775	0	0	0	0	1
11098	1882	1758	979	1185	1114
8587	0	0	0	1	1
112268086	9	5	2	1	3
107984429	0	0	0	0	0
107984428	3	3	3	1	2
8322	112	117	90	101	99
100506368	21	12	4	12	10
105369422	1	0	0	0	0
65084	780	691	509	621	604
107984361	0	0	0	0	0
105369423	0	0	0	0	0
23682	205	191	209	248	197
100423040	0	0	0	0	0
1075	793	673	498	555	595
101929174	37	40	50	47	39
2915	0	0	1	3	1
100873989	0	0	0	0	1
107984363	1	0	0	0	0
7299	0	0	0	0	0
50507	33	24	34	36	25
219595	0	0	0	0	0
390231	0	0	0	0	0
57093	0	0	0	0	0
105369176	0	0	0	0	0
642446	0	0	1	0	0
399939	0	0	0	0	0
729384	0	0	0	0	0
120146	0	0	1	0	0
399940	0	0	0	0	0
642569	0	0	0	0	0
642612	0	0	0	0	0
642623	0	0	0	0	0
10003	63	77	47	53	43
26973	760	707	560	639	605
101929222	7	6	6	7	15
100616186	0	1	0	0	0
100302228	0	0	1	0	0
105369427	0	0	0	0	0
107984371	0	0	0	0	0
105369428	0	0	0	0	0
105369429	0	0	0	0	0
120114	9	12	9	5	6
105369431	0	0	0	0	0
4544	5	7	1	5	1
120103	812	716	574	672	653
112268080	0	0	0	0	0
159989	0	0	0	0	0
56935	125	95	99	92	91
85459	295	248	199	221	212
619383	2	7	3	7	4
79101	1107	941	822	937	979
684959	3	2	1	0	5
692063	5	7	5	13	9
692075	0	1	1	2	0
677792	0	1	3	1	2
654320	11	15	13	16	13
692072	5	4	3	4	3
677805	16	11	5	8	10
100302240	4	4	1	3	2
677822	43	29	28	23	36
28970	315	257	265	259	283
9440	351	335	211	243	303
387804	0	0	1	0	0
341208	0	0	1	0	0
24145	1021	856	737	890	834
105369435	3	3	0	2	0
390243	0	0	0	0	0
10888	1	0	0	0	0
4361	219	193	138	154	160
100302275	0	0	0	0	1
54851	140	120	87	110	106
643037	0	0	0	0	0
2526	106	112	62	68	72
105369438	19	24	12	16	14
143689	13	9	6	7	4
105369436	0	1	0	1	0
154810	600	526	407	499	439
107984376	0	0	0	0	0
51503	652	546	418	476	478
55693	21	22	17	18	10
390245	0	0	0	0	0
107984375	0	0	0	0	0
10929	495	443	351	398	365
23052	815	772	366	369	454
101929295	2	3	1	2	2
143686	216	199	149	131	151
100129203	6	5	1	1	3
105369439	0	0	0	0	0
105369440	0	0	0	0	0
105369441	0	0	0	0	0
107984377	0	0	0	0	0
143684	191	152	125	143	168
9702	916	781	639	772	742
8898	1124	1042	833	868	889
84441	310	311	198	222	239
100422991	3	6	1	4	4
79780	619	580	427	435	503
8690	503	442	362	397	369
100874053	0	0	0	0	0
105369443	0	0	0	0	0
105369448	0	0	0	0	0
105369450	0	0	0	0	0
105369451	0	1	0	0	0
105369452	0	0	0	0	0
105369453	0	0	0	0	0
105369454	0	0	0	0	0
105369455	0	0	0	0	0
53942	5	3	9	5	9
107984430	0	0	0	0	0
107984431	0	0	0	0	0
105369456	0	0	0	0	1
100128386	6	4	6	6	5
143872	222	212	138	205	174
105369457	0	0	0	0	0
109616988	0	0	0	0	0
5241	0	0	0	3	0
101054525	0	0	0	0	0
105369458	0	0	0	0	0
7225	12	3	18	15	11
100500823	0	0	0	0	0
253935	1	0	0	0	0
57562	282	236	166	205	213
85016	123	117	91	96	102
10413	3280	2884	2132	2478	2393
105369460	0	0	0	1	0
330	127	134	55	68	63
329	1207	1042	729	822	921
114908	4821	4039	3109	3512	3480
101928424	18	15	15	19	14
102723838	0	0	0	0	0
4316	28	22	25	22	16
9313	0	0	0	0	0
101928477	0	1	0	1	0
64066	0	0	0	0	0
4317	11	7	5	16	11
4319	40	34	25	36	30
100288077	22	25	19	23	26
4312	119	109	124	180	155
4314	4767	4076	3264	3780	3900
4321	7	12	6	11	10
4322	1	2	0	3	2
84259	810	695	610	649	721
79659	993	989	819	910	918
105369463	0	0	0	0	1
102723862	0	0	0	0	0
100616457	0	0	0	0	0
105369464	0	0	0	1	0
80310	1	3	4	1	0
414301	0	0	0	0	0
102723879	0	0	1	0	0
102723895	0	0	0	0	1
105369466	0	1	0	0	0
107984380	0	0	0	0	0
100506742	0	1	1	0	0
643733	0	1	0	0	1
837	1326	1155	833	934	969
838	260	233	176	185	197
834	542	434	280	257	313
114769	230	190	138	166	135
107984381	0	0	0	0	0
440067	0	0	0	0	0
440068	13	11	7	9	7
59082	0	0	0	0	0
105369469	1	1	1	1	0
105369468	0	0	0	0	0
2893	2	0	1	2	1
84437	833	713	545	608	608
143879	108	71	59	86	74
60496	847	686	572	618	663
105369473	0	0	0	0	0
101928535	0	0	0	0	0
105369474	1	0	0	0	0
2977	370	391	220	265	251
112268081	0	0	0	0	0
105369475	0	1	0	0	0
105369477	21	22	21	18	27
143884	168	150	101	119	148
91801	261	215	187	213	210
55531	169	129	180	203	162
112267904	3	0	3	3	6
6588	2	2	1	1	0
54733	636	550	505	569	476
54734	26	16	16	13	16
8065	1076	817	703	903	850
38	1124	936	645	677	766
4863	303	214	181	207	218
472	1211	1156	863	1005	1079
160140	31	28	22	18	25
143888	992	922	695	768	797
112267909	6	7	2	4	2
23086	55	54	82	86	70
101928561	2	0	0	1	1
1662	853	741	1232	1450	1316
399947	33	11	7	6	13
105369482	0	0	0	0	1
105369483	1	0	0	0	0
107984384	6	7	2	6	7
105369484	20	13	7	14	11
85463	1618	1500	1330	1474	1478
5962	1292	1143	828	898	989
105369486	0	0	0	0	0
107984385	0	0	0	0	0
2230	439	351	319	372	343
105369487	1	1	2	1	0
57569	121	85	55	42	54
105369488	0	0	0	0	0
105369489	0	0	0	0	0
105369490	0	0	0	0	0
102723966	0	0	0	0	0
341032	0	0	0	0	0
399948	8	3	1	6	0
120376	15	3	5	10	4
105369491	0	0	0	1	0
100616330	0	0	0	0	0
5450	1	0	0	0	0
54766	0	3	0	0	1
100132078	0	0	0	0	0
107984386	0	0	0	0	0
644277	0	0	0	0	0
728196	0	0	0	0	0
407041	0	0	0	0	0
407042	0	0	0	0	0
399949	1	0	0	0	1
143903	246	188	183	197	208
23235	574	493	415	489	476
5519	375	322	260	306	310
79796	485	467	343	400	395
91893	37	41	19	25	30
64776	267	243	182	216	191
1410	49	47	48	57	55
3316	1	1	1	1	0
100528019	1	1	1	1	0
91894	0	1	1	0	0
85458	389	381	299	295	309
1737	666	604	476	555	537
120379	174	164	127	147	143
55216	766	641	513	556	567
26521	301	236	205	200	231
6392	1263	964	763	926	860
3606	0	0	3	2	0
107987164	0	0	0	0	0
56158	1	1	2	4	4
83875	15	9	11	10	6
5805	546	462	350	416	428
349633	1	1	0	1	0
100132686	0	1	0	0	0
283140	26	28	22	29	32
107984388	0	0	0	0	0
107984387	4	2	1	2	4
107984389	0	0	0	0	0
101928823	0	0	0	0	0
